captured_date,market,market_name,chart,period_suffix,rank,primary_name,secondary_name,release_date,metric_value,raw_text
2026-08-07,jp,Japan,top_shorts_songs_weekly,,50,You've Got a Friend in Me 蘭迪·紐曼,,,,You've Got a Friend in Me 蘭迪·紐曼
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,1,● GG EZ M.Sasuke,1 5 <10K,"5月 27, 2026",,"1 ● GG EZ M.Sasuke 5月 27, 2026 1 5 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,2,Pretty Girl RESCENE,,,,Pretty Girl RESCENE
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,3,1 blue yung kai,4 56 <10K,"8月 2, 2024",,"3 1 blue yung kai 8月 2, 2024 4 56 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,4,강아지의 달콤한 꿈 강아지의 하루,,,,강아지의 달콤한 꿈 강아지의 하루
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,5,LOVE ATTACK RESCENE,,,,LOVE ATTACK RESCENE
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,6,Morning (G)I,DLE,,,Morning (G)I-DLE
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,7,Gimme Dat Love (G)I,DLE,,,Gimme Dat Love (G)I-DLE
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,8,DIGIDI DIGIDI DJ.ILHAM & DJ MIRO,,,,DIGIDI DIGIDI DJ.ILHAM & DJ MIRO
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,9,I Like You CHOI SEONGGON,,,,I Like You CHOI SEONGGON
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,10,1 It's Me ILLIT,9 13 <10K,"4月 23, 2026",,"10 1 It's Me ILLIT 4月 23, 2026 9 13 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,11,Lemon Tang Hearts2Hearts,,,,Lemon Tang Hearts2Hearts
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,12,4 BAD ATEEZ,16 5 <10K,"5月 22, 2026",,"12 4 BAD ATEEZ 5月 22, 2026 16 5 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,13,냉탕에 상어 (feat. 金大雄) SUPERBEE,,,,냉탕에 상어 (feat. 金大雄) SUPERBEE
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,14,Big Boom DJ.ILHAM,,,,Big Boom DJ.ILHAM
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,15,2 갑자기 I.O.I,13 10 <10K,"5月 19, 2026",,"15 2 갑자기 I.O.I 5月 19, 2026 13 10 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,16,.exe NouerA,<10K,"7月 13, 2026",,"16 New .exe NouerA 7月 13, 2026 - 1 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,17,おつかれSUMMER halcali,,,,おつかれSUMMER halcali
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,18,1 REDRED CORTIS,17 14 <10K,"4月 20, 2026",,"18 1 REDRED CORTIS 4月 20, 2026 17 14 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,19,Change My World (Going Mad Mix) Hitomi Sakuma,,,,Change My World (Going Mad Mix) Hitomi Sakuma
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,20,GUT GENUG (feat. Blumengarten & 希琳·大衛) KITSCHKRIEG,,,,GUT GENUG (feat. Blumengarten & 希琳·大衛) KITSCHKRIEG
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,21,Haaland (Ha Ha Ha) CTID,,,,Haaland (Ha Ha Ha) CTID
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,22,Terranova (Pandera Airplay edit) Janina,,,,Terranova (Pandera Airplay edit) Janina
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,23,Glow Up RESCENE,<10K,"2月 5, 2025",,"23 New Glow Up RESCENE 2月 5, 2025 - 1 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,24,我真的特别爱你 (月薪喵名曲) DJ李颉,,,,我真的特别爱你 (月薪喵名曲) DJ李颉
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,25,미쳐 미쳐 DINO,<10K,"7月 22, 2026",,"25 New 미쳐 미쳐 DINO 7月 22, 2026 - 1 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,26,Less than a Lover Jennie,,,,Less than a Lover Jennie
