captured_date,market,market_name,chart,period_suffix,rank,primary_name,secondary_name,release_date,metric_value,raw_text
2026-08-07,global,Global,top_videos_daily,,15,Arz Kiya Hai Anuv Jain,,,,Arz Kiya Hai Anuv Jain
2026-08-07,global,Global,top_videos_daily,,16,Sheesha Mitta Ror & Swara Verma,,,,Sheesha Mitta Ror & Swara Verma
2026-08-07,global,Global,top_videos_daily,,17,"Jaiye Sajana 雅斯文·桑德拉斯 , 施廷德·薩爾塔 & 沙赫瓦特·薩赫迪夫",,,,"Jaiye Sajana 雅斯文·桑德拉斯 , 施廷德·薩爾塔 & 沙赫瓦特·薩赫迪夫"
2026-08-07,global,Global,top_videos_daily,,18,"ICONIC BY MISTAKE LE SSERAFIM , ILLIT & KATSEYE",,,,"ICONIC BY MISTAKE LE SSERAFIM , ILLIT & KATSEYE"
2026-08-07,global,Global,top_videos_daily,,19,19 3 Bairan Banjaare,,"2月 13, 2026",1282880,"19 3 Bairan Banjaare 2月 13, 2026 22 153 1,282,880"
2026-08-07,global,Global,top_videos_daily,,20,20 ● It's Me ILLIT,,"4月 30, 2026",1270300,"20 ● It's Me ILLIT 4月 30, 2026 20 98 1,270,300"
2026-08-07,global,Global,top_videos_daily,,21,Dai dai Shakira & 伯納男孩,,,,Dai dai Shakira & 伯納男孩
2026-08-07,global,Global,top_videos_daily,,22,Anor Mirjalol Nematov,,,,Anor Mirjalol Nematov
2026-08-07,global,Global,top_videos_daily,,23,"Saiyaara 舒蕾亞·戈沙爾 , Arslan Nizami & Irshad Kamil",,,,"Saiyaara 舒蕾亞·戈沙爾 , Arslan Nizami & Irshad Kamil"
2026-08-07,global,Global,top_videos_daily,,24,24 1 Kırgınım Blok3,,"6月 4, 2026",1192896,"24 1 Kırgınım Blok3 6月 4, 2026 25 58 1,192,896"
2026-08-07,global,Global,top_videos_daily,,25,Boom Shaka KR$NA & Dhanda Nyoliwala,,,,Boom Shaka KR$NA & Dhanda Nyoliwala
2026-08-07,global,Global,top_videos_daily,,26,Ya Borracho Herencia De Grandes,,,,Ya Borracho Herencia De Grandes
2026-08-07,global,Global,top_videos_daily,,27,MOON BABYMONSTER,,,,MOON BABYMONSTER
2026-08-07,global,Global,top_videos_daily,,28,"Aankhon Se Tune 2.0 Dev Negi , Palak Muchhal , Kumar Sanu & Alka Yagnik",,,,"Aankhon Se Tune 2.0 Dev Negi , Palak Muchhal , Kumar Sanu & Alka Yagnik"
2026-08-07,global,Global,top_videos_daily,,29,Boyfriend Karan Aujla,,,,Boyfriend Karan Aujla
2026-08-07,global,Global,top_videos_daily,,30,Pavazha Malli Sai Abhyankkar & Shruti Haasan,,,,Pavazha Malli Sai Abhyankkar & Shruti Haasan
2026-08-07,global,Global,top_videos_daily,,31,Beat It Michael Jackson,,,,Beat It Michael Jackson
2026-08-07,global,Global,top_videos_daily,,32,The Fate of Ophelia Taylor Swift,,,,The Fate of Ophelia Taylor Swift
2026-08-07,global,Global,top_videos_daily,,33,تباعاً تباعاً Sherine,,,,تباعاً تباعاً Sherine
2026-08-07,global,Global,top_videos_daily,,34,ÇOK GÜZEL GÜLÜYORSUN Blok3 & Poizi,,,,ÇOK GÜZEL GÜLÜYORSUN Blok3 & Poizi
2026-08-07,global,Global,top_videos_daily,,35,Toz Pembe manifest,,,,Toz Pembe manifest
2026-08-07,global,Global,top_videos_daily,,36,hate that i made you love me Ariana Grande,,,,hate that i made you love me Ariana Grande
2026-08-07,global,Global,top_videos_daily,,37,Kayıp Kalp Blok3,,,,Kayıp Kalp Blok3
2026-08-07,global,Global,top_videos_daily,,38,38 1 Teh Hijau 圖魯斯,,"6月 29, 2026",1034617,"38 1 Teh Hijau 圖魯斯 6月 29, 2026 37 31 1,034,617"
2026-08-07,global,Global,top_videos_daily,,39,Las Mas Bonitas Son P*tas Anuel AA,,,,Las Mas Bonitas Son P*tas Anuel AA
2026-08-07,global,Global,top_videos_daily,,40,Tìm Em Hngle & Bảo Anh,,,,Tìm Em Hngle & Bảo Anh
2026-08-07,global,Global,top_videos_daily,,41,41 1 BAD ATEEZ,,"6月 25, 2026",1013855,"41 1 BAD ATEEZ 6月 25, 2026 42 35 1,013,855"
2026-08-07,global,Global,top_videos_daily,,42,Fortuner Raj Mawar & Ruchika Jangid,,,,Fortuner Raj Mawar & Ruchika Jangid
2026-08-07,global,Global,top_videos_daily,,43,Ara Beni 荷黛絲·阿奇高茲,,,,Ara Beni 荷黛絲·阿奇高茲
2026-08-07,global,Global,top_videos_daily,,44,Every Breath You Take The Police,,,,Every Breath You Take The Police
2026-08-07,global,Global,top_videos_daily,,45,"Gehra Hua Arijit Singh , Armaan Khan , 沙赫瓦特·薩赫迪夫 & Irshad Kamil",,,,"Gehra Hua Arijit Singh , Armaan Khan , 沙赫瓦特·薩赫迪夫 & Irshad Kamil"
2026-08-07,global,Global,top_videos_daily,,46,Raindance 戴夫 & Tems,,,,Raindance 戴夫 & Tems
2026-08-07,global,Global,top_videos_daily,,47,นาฬิกาทราย (sign) BOWKYLION,,,,นาฬิกาทราย (sign) BOWKYLION
2026-08-07,global,Global,top_videos_daily,,48,Tere Sang Yaara 馬諾伊·蒙塔舍 & 阿蒂夫·阿斯拉姆,,,,Tere Sang Yaara 馬諾伊·蒙塔舍 & 阿蒂夫·阿斯拉姆
2026-08-07,global,Global,top_videos_daily,,49,Miss You Oliver Tree & Robin Schulz,,,,Miss You Oliver Tree & Robin Schulz
2026-08-07,global,Global,top_videos_daily,,50,AMOR Emmanuel Cortes,,,,AMOR Emmanuel Cortes
2026-08-07,global,Global,top_videos_daily,,51,"DICHAVATE Ya Ice Dilan , Rey Tony , Helabusador , JipMusic Global & dj honda",,,,"DICHAVATE Ya Ice Dilan , Rey Tony , Helabusador , JipMusic Global & dj honda"
2026-08-07,global,Global,top_videos_daily,,52,Sign of the Times Harry Styles,,,,Sign of the Times Harry Styles
2026-08-07,global,Global,top_videos_daily,,53,Hileli manifest & 艾達佩肯,,,,Hileli manifest & 艾達佩肯
2026-08-07,global,Global,top_videos_daily,,54,"UDI UDI Hruday , Sarkar & Aneesh",,,,"UDI UDI Hruday , Sarkar & Aneesh"
2026-08-07,global,Global,top_videos_daily,,55,55 4 ZOMBIE LAZARO,,"5月 21, 2026",918436,"55 4 ZOMBIE LAZARO 5月 21, 2026 51 73 918,436"
2026-08-07,global,Global,top_videos_daily,,56,Switchblade aespa & Ty Dolla $ign,,,,Switchblade aespa & Ty Dolla $ign
2026-08-07,global,Global,top_videos_daily,,57,UNA BABY EN SANTIAGO Lil Naay,,,,UNA BABY EN SANTIAGO Lil Naay
2026-08-07,global,Global,top_videos_daily,,58,Polvo Rosita Lenin Ramírez,,,,Polvo Rosita Lenin Ramírez
2026-08-07,global,Global,top_videos_daily,,59,Namo Namo 阿米特·特里維迪,,,,Namo Namo 阿米特·特里維迪
2026-08-07,global,Global,top_videos_daily,,60,Rosas La Oreja de Van Gogh,,,,Rosas La Oreja de Van Gogh
2026-08-07,global,Global,top_videos_daily,,61,Garee2a Awy (Live) TUL8TE,,,,Garee2a Awy (Live) TUL8TE
2026-08-07,global,Global,top_videos_daily,,62,Barsaat Banjaare & Roni,,,,Barsaat Banjaare & Roni
2026-08-07,global,Global,top_videos_daily,,63,"Shararat Madhubanti Bagchi , 雅斯文·桑德拉斯 & 沙赫瓦特·薩赫迪夫",,,,"Shararat Madhubanti Bagchi , 雅斯文·桑德拉斯 & 沙赫瓦特·薩赫迪夫"
2026-08-07,global,Global,top_videos_daily,,64,Sesi Potret eńau,,,,Sesi Potret eńau
2026-08-07,global,Global,top_videos_daily,,65,M!LK - 罪と罰と雨とキス (佐野勇斗＆吉田仁人) (Official Music Video) M!LK,,,,M!LK - 罪と罰と雨とキス (佐野勇斗＆吉田仁人) (Official Music Video) M!LK
2026-08-07,global,Global,top_videos_daily,,66,"Mi Chico Jason Derulo , Melody & Dj Goja",,,,"Mi Chico Jason Derulo , Melody & Dj Goja"
2026-08-07,global,Global,top_videos_daily,,67,MMG (My Mine Gueh) Naykilla,,,,MMG (My Mine Gueh) Naykilla
2026-08-07,global,Global,top_videos_daily,,68,Closer The Chainsmokers,,,,Closer The Chainsmokers
2026-08-07,global,Global,top_videos_daily,,69,Alaakaa Loova Sai Abhyankkar,,,,Alaakaa Loova Sai Abhyankkar
2026-08-07,global,Global,top_videos_daily,,70,"Kamar DJ Pe Manish Sonipat Aala , Bali Sharma & Vampire",,,,"Kamar DJ Pe Manish Sonipat Aala , Bali Sharma & Vampire"
2026-08-07,global,Global,top_videos_daily,,71,Peão Todo Tatuado Mariana Fagundes & jeninho,,,,Peão Todo Tatuado Mariana Fagundes & jeninho
2026-08-07,global,Global,top_videos_daily,,72,72 9 يا حلو 亞當,,"7月 11, 2025",758667,"72 9 يا حلو 亞當 7月 11, 2025 81 16 758,667"
2026-08-07,global,Global,top_videos_daily,,73,"Gut Genug KITSCHKRIEG , Blumengarten & 希琳·大衛",,,,"Gut Genug KITSCHKRIEG , Blumengarten & 希琳·大衛"
2026-08-07,global,Global,top_videos_daily,,74,(Everything I Do) I Do It For You Bryan Adams,,,,(Everything I Do) I Do It For You Bryan Adams
2026-08-07,global,Global,top_videos_daily,,75,POR SI MAÑANA NO ESTOY Omar Courtz,,,,POR SI MAÑANA NO ESTOY Omar Courtz
2026-08-07,global,Global,top_videos_daily,,76,Neno Butterfly Sublahshini & G.V. Prakash Kumar,,,,Neno Butterfly Sublahshini & G.V. Prakash Kumar
2026-08-07,global,Global,top_videos_daily,,77,Somewhere Only We Know Keane,,,,Somewhere Only We Know Keane
2026-08-07,global,Global,top_videos_daily,,78,Champions iShowSpeed,,,,Champions iShowSpeed
2026-08-07,global,Global,top_videos_daily,,79,Bangles Sanju Rathod & G-SPXRK,,,,Bangles Sanju Rathod & G-SPXRK
2026-08-07,global,Global,top_videos_daily,,80,"Tere Bin Rahat Fateh Ali Khan , 阿西斯·凱爾 & 坦尼許・巴格奇",,,,"Tere Bin Rahat Fateh Ali Khan , 阿西斯·凱爾 & 坦尼許・巴格奇"
2026-08-07,global,Global,top_videos_daily,,81,"আমের আঁচার Liyaz Md , Manashi Basak , Acoustic Dipankar , Anna Das & Ujjal Barman",,,,"আমের আঁচার Liyaz Md , Manashi Basak , Acoustic Dipankar , Anna Das & Ujjal Barman"
2026-08-07,global,Global,top_videos_daily,,82,Cha-cha ippocik & senur,,,,Cha-cha ippocik & senur
2026-08-07,global,Global,top_videos_daily,,83,They Don't Care About Us Michael Jackson,,,,They Don't Care About Us Michael Jackson
2026-08-07,global,Global,top_videos_daily,,84,Y Que Fue? 唐·明嘉羅,,,,Y Que Fue? 唐·明嘉羅
2026-08-07,global,Global,top_videos_daily,,85,"ICONIC BY MISTAKE ILLIT , LE SSERAFIM & KATSEYE",,,,"ICONIC BY MISTAKE ILLIT , LE SSERAFIM & KATSEYE"
2026-08-07,global,Global,top_videos_daily,,86,Udaarian 施廷德·薩爾塔,,,,Udaarian 施廷德·薩爾塔
2026-08-07,global,Global,top_videos_daily,,87,It Must Have Been Love Roxette,,,,It Must Have Been Love Roxette
2026-08-07,global,Global,top_videos_daily,,88,De Lejitos (Remix) Jay Wheeler & Omar Courtz,,,,De Lejitos (Remix) Jay Wheeler & Omar Courtz
2026-08-07,global,Global,top_videos_daily,,89,Vaqtinchalik Shamol dlej,,,,Vaqtinchalik Shamol dlej
2026-08-07,global,Global,top_videos_daily,,90,Summertime Sadness Lana Del Rey,,,,Summertime Sadness Lana Del Rey
2026-08-07,global,Global,top_videos_daily,,91,91 3 2.0 防彈少年團,,"4月 1, 2026",671745,"91 3 2.0 防彈少年團 4月 1, 2026 94 124 671,745"
2026-08-07,global,Global,top_videos_daily,,92,Shape Of My Heart Backstreet Boys,,,,Shape Of My Heart Backstreet Boys
2026-08-07,global,Global,top_videos_daily,,93,"Tus Mentiras Moy Bobadilla , Grupo Firme , Hernan Sepulveda & Max Peraza",,,,"Tus Mentiras Moy Bobadilla , Grupo Firme , Hernan Sepulveda & Max Peraza"
2026-08-07,global,Global,top_videos_daily,,94,Kyaa Dil Ne Kahaa Udit Narayan & 阿爾卡·雅格尼克,,,,Kyaa Dil Ne Kahaa Udit Narayan & 阿爾卡·雅格尼克
2026-08-07,global,Global,top_videos_daily,,95,Lean On 超級雷射光 & DJ Snake,,,,Lean On 超級雷射光 & DJ Snake
2026-08-07,global,Global,top_videos_daily,,96,petal (official lyric video) Ariana Grande,,,,petal (official lyric video) Ariana Grande
2026-08-07,global,Global,top_videos_daily,,97,"Narak B Praak , Jaani & Jyotica Tangri",,,,"Narak B Praak , Jaani & Jyotica Tangri"
2026-08-07,global,Global,top_videos_daily,,98,LOW FADE Mxrci & Karan Aujla,,,,LOW FADE Mxrci & Karan Aujla
2026-08-07,global,Global,top_videos_daily,,99,Te Olvido (La La) [Official Music Video] benny blanco & Becky G,,,,Te Olvido (La La) [Official Music Video] benny blanco & Becky G
2026-08-07,global,Global,top_videos_daily,,100,1 Doma Jósean Log,,"10月 14, 2017",650251,"100 1 Doma Jósean Log 10月 14, 2017 99 8 650,251"
2026-08-07,tw,Taiwan,top_videos_daily,,1,MOON BABYMONSTER,,,,MOON BABYMONSTER
2026-08-07,tw,Taiwan,top_videos_daily,,2,2 1 太陽與地球 盧廣仲,,"9月 16, 2025",63102,"2 1 太陽與地球 盧廣仲 9月 16, 2025 3 102 63,102"
2026-08-07,tw,Taiwan,top_videos_daily,,3,3 2 不愛就不愛 艾薇,,"12月 18, 2024",60990,"3 2 不愛就不愛 艾薇 12月 18, 2024 5 102 60,990"
2026-08-07,tw,Taiwan,top_videos_daily,,4,4 2 All For You 周興哲,,"7月 16, 2026",60863,"4 2 All For You 周興哲 7月 16, 2026 2 20 60,863"
2026-08-07,tw,Taiwan,top_videos_daily,,5,離開的一路上 理想混蛋 Bestards,,,,離開的一路上 理想混蛋 Bestards
2026-08-07,tw,Taiwan,top_videos_daily,,6,6 6 還愛著你 陳立農,,"6月 12, 2024",55439,"6 6 還愛著你 陳立農 6月 12, 2024 - 4 55,439"
2026-08-07,tw,Taiwan,top_videos_daily,,7,Good Goodbye HWASA,,,,Good Goodbye HWASA
2026-08-07,tw,Taiwan,top_videos_daily,,8,8 1 BAD ATEEZ,,"6月 25, 2026",52824,"8 1 BAD ATEEZ 6月 25, 2026 7 41 52,824"
2026-08-07,tw,Taiwan,top_videos_daily,,9,過了幾天 DIOR 大穎 & 郭家瑋,,,,過了幾天 DIOR 大穎 & 郭家瑋
2026-08-07,tw,Taiwan,top_videos_daily,,10,10 2 若無你我欲去佗位 黃奇斌,,"7月 11, 2025",49839,"10 2 若無你我欲去佗位 黃奇斌 7月 11, 2025 8 102 49,839"
2026-08-07,tw,Taiwan,top_videos_daily,,11,MOON BABYMONSTER,,,,MOON BABYMONSTER
2026-08-07,tw,Taiwan,top_videos_daily,,12,12 1 必巡 曾瑋中,,"6月 27, 2022",47414,"12 1 必巡 曾瑋中 6月 27, 2022 11 102 47,414"
2026-08-07,tw,Taiwan,top_videos_daily,,13,Switchblade aespa & Ty Dolla $ign,,,,Switchblade aespa & Ty Dolla $ign
2026-08-07,tw,Taiwan,top_videos_daily,,14,14 2 沒有人像我 宇宙人,,"7月 2, 2026",46057,"14 2 沒有人像我 宇宙人 7月 2, 2026 12 32 46,057"
2026-08-07,tw,Taiwan,top_videos_daily,,15,I LIKE IT BABYMONSTER,,,,I LIKE IT BABYMONSTER
2026-08-07,tw,Taiwan,top_videos_daily,,16,甲乙丙丁 (你我怎麼兩清伴奏) 李佳薇,,,,甲乙丙丁 (你我怎麼兩清伴奏) 李佳薇
2026-08-07,tw,Taiwan,top_videos_daily,,17,17 ● 幸福在歌唱 A-Lin,,"12月 26, 2025",39241,"17 ● 幸福在歌唱 A-Lin 12月 26, 2025 17 102 39,241"
2026-08-07,tw,Taiwan,top_videos_daily,,18,"Golden HUNTR/X , EJAE , AUDREY NUNA , REI AMI & KPop Demon Hunters Cast",,,,"Golden HUNTR/X , EJAE , AUDREY NUNA , REI AMI & KPop Demon Hunters Cast"
2026-08-07,tw,Taiwan,top_videos_daily,,19,19 5 嘉宾 张远,,"6月 12, 2026",37546,"19 5 嘉宾 张远 6月 12, 2026 14 27 37,546"
2026-08-07,tw,Taiwan,top_videos_daily,,20,20 1 It's Me ILLIT,,"4月 30, 2026",37210,"20 1 It's Me ILLIT 4月 30, 2026 19 98 37,210"
2026-08-07,tw,Taiwan,top_videos_daily,,21,춤 (CHOOM) BABYMONSTER,,,,춤 (CHOOM) BABYMONSTER
2026-08-07,tw,Taiwan,top_videos_daily,,22,22 ● LEMONADE aespa,,"5月 28, 2026",35897,"22 ● LEMONADE aespa 5月 28, 2026 22 69 35,897"
2026-08-07,tw,Taiwan,top_videos_daily,,23,23 New 怎麼了 周興哲,,"1月 9, 2019",35269,"23 New 怎麼了 周興哲 1月 9, 2019 - 1 35,269"
2026-08-07,tw,Taiwan,top_videos_daily,,24,看着我的眼睛说 张远 & 姚晓棠,,,,看着我的眼睛说 张远 & 姚晓棠
2026-08-07,tw,Taiwan,top_videos_daily,,25,25 7 還是錯過他 王晴,,"7月 9, 2023",34002,"25 7 還是錯過他 王晴 7月 9, 2023 18 8 34,002"
2026-08-07,tw,Taiwan,top_videos_daily,,26,26 ● 我不該動情 老板,,"7月 1, 2026",33490,"26 ● 我不該動情 老板 7月 1, 2026 26 32 33,490"
2026-08-07,tw,Taiwan,top_videos_daily,,27,你不屬於我 (《比悲傷更悲傷的故事》影集版片尾曲) 周興哲,,,,你不屬於我 (《比悲傷更悲傷的故事》影集版片尾曲) 周興哲
2026-08-07,tw,Taiwan,top_videos_daily,,28,Less than a Lover JENNIE,,,,Less than a Lover JENNIE
2026-08-07,tw,Taiwan,top_videos_daily,,29,SUGAR HONEY ICE TEA BABYMONSTER,,,,SUGAR HONEY ICE TEA BABYMONSTER
2026-08-07,tw,Taiwan,top_videos_daily,,30,30 3 我還是愛著你 MP魔幻力量,,"9月 3, 2014",29403,"30 3 我還是愛著你 MP魔幻力量 9月 3, 2014 33 2 29,403"
2026-08-07,tw,Taiwan,top_videos_daily,,31,31 1 一個人 A-Lin,,"6月 11, 2026",28071,"31 1 一個人 A-Lin 6月 11, 2026 30 55 28,071"
2026-08-07,tw,Taiwan,top_videos_daily,,32,Good Goodbye HWASA,,,,Good Goodbye HWASA
2026-08-07,tw,Taiwan,top_videos_daily,,33,33 1 綿綿無絕期 黃奇斌,,"7月 10, 2026",26677,"33 1 綿綿無絕期 黃奇斌 7月 10, 2026 32 27 26,677"
2026-08-07,tw,Taiwan,top_videos_daily,,34,34 6 黃昏 周傳雄,,"10月 25, 2009",26659,"34 6 黃昏 周傳雄 10月 25, 2009 40 3 26,659"
2026-08-07,tw,Taiwan,top_videos_daily,,35,左轉燈 (,Times+1) 派偉俊,,1000,左轉燈 (1000 Times+1) 派偉俊
2026-08-07,tw,Taiwan,top_videos_daily,,36,至少我還記得 (天堂的微笑插曲) 周興哲,,,,至少我還記得 (天堂的微笑插曲) 周興哲
2026-08-07,tw,Taiwan,top_videos_daily,,37,37 1 如果我在明天就會離開 八三夭,,"7月 30, 2026",25575,"37 1 如果我在明天就會離開 八三夭 7月 30, 2026 36 6 25,575"
2026-08-07,tw,Taiwan,top_videos_daily,,38,陳壹千 - 就當他沒來過『我想裝作我從來都沒有愛過，就當我沒遇見只是不小心錯過。』【動態歌詞MV】 YunShang-Music,,,,陳壹千 - 就當他沒來過『我想裝作我從來都沒有愛過，就當我沒遇見只是不小心錯過。』【動態歌詞MV】 YunShang-Music
2026-08-07,tw,Taiwan,top_videos_daily,,39,:首播:: 啟程《十年復刻版》,啟程小組大合唱（官方正式4K版） 王風箏,,2026,:首播:: 啟程《十年復刻版》2026啟程小組大合唱（官方正式4K版） 王風箏
2026-08-07,tw,Taiwan,top_videos_daily,,40,KISS OF LIFE (키스오브라이프) 'SWEAT' Official Music Video KISS OF LIFE,,,,KISS OF LIFE (키스오브라이프) 'SWEAT' Official Music Video KISS OF LIFE
2026-08-07,tw,Taiwan,top_videos_daily,,41,Night life.Take us to the light 告五人,,,,Night life.Take us to the light 告五人
2026-08-07,tw,Taiwan,top_videos_daily,,42,PSYCHO BABYMONSTER,,,,PSYCHO BABYMONSTER
2026-08-07,tw,Taiwan,top_videos_daily,,43,RUDE! Hearts2Hearts,,,,RUDE! Hearts2Hearts
2026-08-07,tw,Taiwan,top_videos_daily,,44,44 New 聽見下雨的聲音 魏如昀,,"9月 17, 2013",20020,"44 New 聽見下雨的聲音 魏如昀 9月 17, 2013 - 1 20,020"
2026-08-07,tw,Taiwan,top_videos_daily,,45,45 New 以後別做朋友 周興哲,,"9月 19, 2014",19854,"45 New 以後別做朋友 周興哲 9月 19, 2014 - 1 19,854"
2026-08-07,tw,Taiwan,top_videos_daily,,46,46 46 岩石裡的花 鄧紫棋,,"12月 6, 2018",19582,"46 46 岩石裡的花 鄧紫棋 12月 6, 2018 - 30 19,582"
2026-08-07,tw,Taiwan,top_videos_daily,,47,怎麼還不愛(雀躍狂愛版) 三立偶像劇[料理高校生]片尾曲 Rosie,,,,怎麼還不愛(雀躍狂愛版) 三立偶像劇[料理高校生]片尾曲 Rosie
2026-08-07,tw,Taiwan,top_videos_daily,,48,48 2 玻璃 Gareth.T,,"5月 20, 2026",19547,"48 2 玻璃 Gareth.T 5月 20, 2026 50 77 19,547"
2026-08-07,tw,Taiwan,top_videos_daily,,49,49 1 陪你到這 陳華,,"4月 17, 2026",19327,"49 1 陪你到這 陳華 4月 17, 2026 48 102 19,327"
2026-08-07,tw,Taiwan,top_videos_daily,,50,50 24 踮起腳尖愛 晨悠CHENYO,,"8月 23, 2018",18987,"50 24 踮起腳尖愛 晨悠CHENYO 8月 23, 2018 74 32 18,987"
2026-08-07,tw,Taiwan,top_videos_daily,,51,KISS N TELL aespa,,,,KISS N TELL aespa
2026-08-07,tw,Taiwan,top_videos_daily,,52,52 52 外人 蕭秉治,,"12月 9, 2022",18541,"52 52 外人 蕭秉治 12月 9, 2022 - 3 18,541"
2026-08-07,tw,Taiwan,top_videos_daily,,53,petal Ariana Grande,,,,petal Ariana Grande
2026-08-07,tw,Taiwan,top_videos_daily,,54,Beauty And A Beat Justin Bieber,,,,Beauty And A Beat Justin Bieber
2026-08-07,tw,Taiwan,top_videos_daily,,55,55 New 我很快樂 周興哲,,"4月 10, 2020",17759,"55 New 我很快樂 周興哲 4月 10, 2020 - 1 17,759"
2026-08-07,tw,Taiwan,top_videos_daily,,56,56 3 過了幾天 郭家瑋,,"11月 21, 2024",17702,"56 3 過了幾天 郭家瑋 11月 21, 2024 59 19 17,702"
2026-08-07,tw,Taiwan,top_videos_daily,,57,57 4 浪人的… 張震嶽,,"5月 13, 2025",17386,"57 4 浪人的… 張震嶽 5月 13, 2025 53 45 17,386"
2026-08-07,tw,Taiwan,top_videos_daily,,58,Dai Dai Shakira & Burna Boy,,,,Dai Dai Shakira & Burna Boy
2026-08-07,tw,Taiwan,top_videos_daily,,59,59 8 我甘願重新愛過 玖壹壹,,"5月 20, 2026",17076,"59 8 我甘願重新愛過 玖壹壹 5月 20, 2026 51 78 17,076"
2026-08-07,tw,Taiwan,top_videos_daily,,60,小宇 宋念宇 Xiao Yu《意外 Rain On Me》Official Music Video 小宇,,,,小宇 宋念宇 Xiao Yu《意外 Rain On Me》Official Music Video 小宇
2026-08-07,tw,Taiwan,top_videos_daily,,61,Sunflower Post Malone & Swae Lee,,,,Sunflower Post Malone & Swae Lee
2026-08-07,tw,Taiwan,top_videos_daily,,62,62 5 如果我很平庸 陳華,,"6月 5, 2026",16864,"62 5 如果我很平庸 陳華 6月 5, 2026 57 61 16,864"
2026-08-07,tw,Taiwan,top_videos_daily,,63,en - 一個人想著一個人 (深情版)『太多夢沒有實現，桌上還留著 過去的照片。』【高音質,動態歌詞Lyrics】♫ · 翻唱歌曲(原唱:曾沛慈) 4K Music Make,,,en - 一個人想著一個人 (深情版)『太多夢沒有實現，桌上還留著 過去的照片。』【高音質|動態歌詞Lyrics】♫ · 翻唱歌曲(原唱:曾沛慈) 4K Music Make
2026-08-07,tw,Taiwan,top_videos_daily,,64,理想混蛋 Bestards【整個世界，只有你連上了我 Connecting to You】影集同名主題曲 Official Music Video 理想混蛋 Bestards,,,,理想混蛋 Bestards【整個世界，只有你連上了我 Connecting to You】影集同名主題曲 Official Music Video 理想混蛋 Bestards
2026-08-07,tw,Taiwan,top_videos_daily,,65,King Gnu - GO GHOST King Gnu official YouTube channel,,,,King Gnu - GO GHOST King Gnu official YouTube channel
2026-08-07,tw,Taiwan,top_videos_daily,,66,66 New 爱我的时候 周興哲,,"5月 18, 2021",16066,"66 New 爱我的时候 周興哲 5月 18, 2021 - 1 16,066"
2026-08-07,tw,Taiwan,top_videos_daily,,67,潤少、DREW【南部基尼】Official Music Video 潤少,,,,潤少、DREW【南部基尼】Official Music Video 潤少
2026-08-07,tw,Taiwan,top_videos_daily,,68,68 3 你咁擱愛我 林琇琪 & 沈建豪,,"7月 16, 2026",15799,"68 3 你咁擱愛我 林琇琪 & 沈建豪 7月 16, 2026 71 19 15,799"
2026-08-07,tw,Taiwan,top_videos_daily,,69,69 1 REDRED CORTIS,,"4月 20, 2026",15574,"69 1 REDRED CORTIS 4月 20, 2026 70 94 15,574"
2026-08-07,tw,Taiwan,top_videos_daily,,70,Dai Dai Shakira & 伯納男孩,,,,Dai Dai Shakira & 伯納男孩
2026-08-07,tw,Taiwan,top_videos_daily,,71,：：首播 ：： 啟程,全國高中生大合唱(官方正式HD版) 王風箏,,2016,：：首播 ：： 啟程 2016全國高中生大合唱(官方正式HD版) 王風箏
