captured_date,market,market_name,chart,period_suffix,rank,image_url,video_url,primary_name,secondary_name,release_date,metric_value,raw_text
2026-09-13,global,Global,top_artists_weekly,,1,https://lh3.googleusercontent.com/_wPXKRCH5rAX8AK1kJZ1bNhSpNyyEgBRNmREdPmLbvTy3sX_ldiKMRYFc5uChygV_KRx_SDrH1KgUifk=w64-h64-p,,● 阿爾卡·雅格尼克,,"1月 1, 1970",483623046,"1 ● 阿爾卡·雅格尼克 1月 1, 1970 1 520 483,623,046"
2026-09-13,global,Global,top_artists_weekly,,2,https://lh3.googleusercontent.com/coesV4OVEVkua3_wJG-2BVvTc95yHF9sS1W6mOAtl4-vvTjQb250Hy_nVlfvudmEugb7_k05vhY9aJm4=w64-h64-p,,1 Udit Narayan,,"1月 1, 1970",359628427,"2 1 Udit Narayan 1月 1, 1970 3 541 359,628,427"
2026-09-13,global,Global,top_artists_weekly,,3,https://lh3.googleusercontent.com/W_yOqnKSDYyeVOY_AsXhuAtb6rW3vCL3GtJ9DA1GxWOrJfyeSOqzvTv_TkFHijdkVPXWutASBlRFPg=w64-h64-p,,1 Arijit Singh,,"1月 1, 1970",340577170,"3 1 Arijit Singh 1月 1, 1970 2 550 340,577,170"
2026-09-13,global,Global,top_artists_weekly,,4,https://yt3.ggpht.com/PgINZNe0qVxgMSXKG5vF82bNN4WCC12zgWsz9I7OLs4CLF9Cn0Vxq7Xc1ToupnzXrCv0nKfe3VM=w64-h64-p-k-c0x00ffffff-no-rj,,● 舒蕾亞·戈沙爾,,"1月 1, 1970",305116659,"4 ● 舒蕾亞·戈沙爾 1月 1, 1970 4 522 305,116,659"
2026-09-13,global,Global,top_artists_weekly,,5,https://lh3.googleusercontent.com/cPvYaP4ByG-i7fUE-dKrjMgaNL8v3hC93ErP6meKnltvRuzxo-DINLQkTtvjfC6hVnzRMlnJEb9n3uM=w64-h64-p,,● 庫馬・山奴,,"1月 1, 1970",276515399,"5 ● 庫馬・山奴 1月 1, 1970 5 516 276,515,399"
2026-09-13,global,Global,top_artists_weekly,,6,https://yt3.googleusercontent.com/ploU_4iWpDoJlX3FOlwwd_yQcex0I8A0_665lePXAEBbNp1zn5g42eNwg5Q7lvYc2mG2--UNIYcIhww=w64-h64-p,,1 Bad Bunny,,"1月 1, 1970",190598837,"6 1 Bad Bunny 1月 1, 1970 7 515 190,598,837"
2026-09-13,global,Global,top_artists_weekly,,7,https://yt3.googleusercontent.com/sjGMYJQ1J3FZEIBsMYUztMjjYOM4-NJ24CjmIHqxTWCxAM1YgjL-d_17u7_PRhTouOwwAjbu-2x5S6I=w64-h64-p,,1 Pritam,,"1月 1, 1970",187195027,"7 1 Pritam 1月 1, 1970 8 280 187,195,027"
2026-09-13,global,Global,top_artists_weekly,,8,https://yt3.googleusercontent.com/7NhzXEoaIgr-0tYoab-gNZfF8zA8IbpTPt_buovH2Y78pc1L7IfKTq7tGU6zSk9EBJX0yKq7wp3jts8=w64-h64-p,,2 Shakira,,"1月 1, 1970",187117972,"8 2 Shakira 1月 1, 1970 6 550 187,117,972"
2026-09-13,global,Global,top_artists_weekly,,9,https://lh3.googleusercontent.com/feZmeXdUHGejlI2qfS6ZDzS5AJJ2dtkG4SrWJ7AgeWuAOvobr_XC4m8REZ01uHpgX0qrpyY4557vKNA=w64-h64-p,,4 Shilpi Raj,,"1月 1, 1970",177780697,"9 4 Shilpi Raj 1月 1, 1970 13 296 177,780,697"
2026-09-13,global,Global,top_artists_weekly,,10,https://lh3.googleusercontent.com/iWH_XSIO8yZvIqz8vxkwC9BjzGM4giAhR69Z6LZ0t8Rp79ASNFVwpwHZWOyyo94B_jsXl8HtFueMgMA=w64-h64-p,,1 蘇努・尼甘,,"1月 1, 1970",167120147,"10 1 蘇努・尼甘 1月 1, 1970 9 506 167,120,147"
2026-09-13,global,Global,top_artists_weekly,,11,https://lh3.googleusercontent.com/Yzqsh_83kXz4dl0dvPlHTFeQjAkKbX3u-TV-9I7mo-bWm4sCKiHcCBTis2GculkVVNGG76Wwk3uQePeD=w64-h64-p,,3 KAROL G,,"1月 1, 1970",155246276,"11 3 KAROL G 1月 1, 1970 14 468 155,246,276"
2026-09-13,global,Global,top_artists_weekly,,12,https://lh3.googleusercontent.com/aOdQY2mAYeneChSYXR-XM8Jmar12sSGavWQjNXJcoQnoxe6iri4ju4GuJKpyxDoCk3813ROgTBD72Gg=w64-h64-p,,3 拉塔・曼蓋施卡,,"1月 1, 1970",151176652,"12 3 拉塔・曼蓋施卡 1月 1, 1970 15 533 151,176,652"
2026-09-13,global,Global,top_artists_weekly,,13,https://lh3.googleusercontent.com/zWSt-azDdL9AU7TqaRdi7at4sag6W80bliX8RZ6Ex-cnMIxeJ0cSg2m6KGM4Oa9C-KhnStXrq42hHjo=w64-h64-p,,2 KATSEYE,,"1月 1, 1970",150141835,"13 2 KATSEYE 1月 1, 1970 11 66 150,141,835"
2026-09-13,global,Global,top_artists_weekly,,14,https://yt3.googleusercontent.com/jEh-GLa0VeT7J8D3IhnDH9WqfdPNTp0OthFle0NNtpU6b2nVHUr3vS_trVXlBeYROz-36bAQYw=w64-h64-p,,G.V. Prakash Kumar,,,,G.V. Prakash Kumar
2026-09-13,global,Global,top_artists_weekly,,15,https://yt3.googleusercontent.com/dkYRAOQcSpLuL43zdgMfsHuegzZEUogHxxx4Pm3Pf_L6QuEMS9oIZIbWzB0z9gQEcSjD2qI69sgeEBhG=w64-h64-p,,5 Fuerza Regida,,"1月 1, 1970",142488728,"15 5 Fuerza Regida 1月 1, 1970 10 234 142,488,728"
2026-09-13,global,Global,top_artists_weekly,,16,https://lh3.googleusercontent.com/HIksAfmb2UV0ELppWba2YZ1Gr5HAaXVXeoUQmztXgkqKYoZ7NGkdCE2tEGDsEj2_ouZdAl5fe6VbslI=w64-h64-p,,4 Anuel AA,,"1月 1, 1970",139286677,"16 4 Anuel AA 1月 1, 1970 12 433 139,286,677"
2026-09-13,global,Global,top_artists_weekly,,17,https://lh3.googleusercontent.com/x-Z35q6HsBB98J85-4oNqPnOen4pZBaNCpHawzf_ejs-pkgh6Eh3D2Fu7S1T4gEj0yWZ0c6DOAHCpA=w64-h64-p,,1 Michael Jackson,,"1月 1, 1970",134543282,"17 1 Michael Jackson 1月 1, 1970 16 550 134,543,282"
