captured_date,market,market_name,chart,period_suffix,rank,image_url,video_url,primary_name,secondary_name,release_date,metric_value,raw_text
2026-09-21,tw,Taiwan,trending_videos,,1,https://i.ytimg.com/vi/Lufa9QAFFeY/mqdefault.jpg,https://www.youtube.com/watch?v=Lufa9QAFFeY,new trick,ROSÉ,"9月 17, 2026",<10K,"1 1 new trick ROSÉ 9月 17, 2026 - 0 <10K"
2026-09-21,tw,Taiwan,trending_videos,,2,https://i.ytimg.com/vi/IHIt9S2DWcQ/mqdefault.jpg,https://www.youtube.com/watch?v=IHIt9S2DWcQ,Dear my crazy soulmate,IU,,,Dear my crazy soulmate IU
2026-09-21,tw,Taiwan,trending_videos,,3,https://i.ytimg.com/vi/rjIf6DerygM/mqdefault.jpg,https://www.youtube.com/watch?v=rjIf6DerygM,我做了個夢,李佳薇,"9月 15, 2026",<10K,"3 3 我做了个梦 李佳薇 9月 15, 2026 - 0 <10K"
2026-09-21,tw,Taiwan,trending_videos,,4,https://i.ytimg.com/vi/FyS5dAywkEo/mqdefault.jpg,https://www.youtube.com/watch?v=FyS5dAywkEo,SaWaDiKa (Official Music Video),LISA,,,SaWaDiKa (Official Music Video) LISA
2026-09-21,tw,Taiwan,trending_videos,,5,https://i.ytimg.com/vi/fUUOAfRNmjg/mqdefault.jpg,https://www.youtube.com/watch?v=fUUOAfRNmjg,失憶,李佳薇,"9月 7, 2026",<10K,"5 5 失忆 李佳薇 9月 7, 2026 - 0 <10K"
2026-09-21,tw,Taiwan,trending_videos,,6,https://i.ytimg.com/vi/7mDDM0eBWR0/mqdefault.jpg,https://www.youtube.com/watch?v=7mDDM0eBWR0,소연 (SOYEON) '퇴사할게여 (Narr. 기안84)' Official Music Video,i-dle (아이들),,,소연 (SOYEON) '퇴사할게여 (Narr. 기안84)' Official Music Video i-dle (아이들)
2026-09-21,tw,Taiwan,trending_videos,,7,https://i.ytimg.com/vi/KHqDMwHpdy8/mqdefault.jpg,https://www.youtube.com/watch?v=KHqDMwHpdy8,Unknown Planet,IU,,,Unknown Planet IU
2026-09-21,tw,Taiwan,trending_videos,,8,https://i.ytimg.com/vi/MD36f_hPXHc/mqdefault.jpg,https://www.youtube.com/watch?v=MD36f_hPXHc,16 Bit (KARINA Solo),aespa,,,16 Bit (KARINA Solo) aespa
2026-09-21,tw,Taiwan,trending_videos,,9,https://i.ytimg.com/vi/qCOvn2GVn6g/mqdefault.jpg,https://www.youtube.com/watch?v=qCOvn2GVn6g,Saddle Up (WINTER Solo),aespa,,,Saddle Up (WINTER Solo) aespa
2026-09-21,tw,Taiwan,trending_videos,,10,https://i.ytimg.com/vi/uub_qJXT3tI/mqdefault.jpg,https://www.youtube.com/watch?v=uub_qJXT3tI,After Everything - HBO原創影集《來！金來號！》插曲,曾沛慈,,,After Everything - HBO原創影集《來！金來號！》插曲 曾沛慈
