captured_date,market,market_name,chart,period_suffix,rank,image_url,video_url,primary_name,secondary_name,release_date,metric_value,raw_text
2026-09-20,global,Global,top_songs_weekly,,1,https://yt3.googleusercontent.com/lph_AYE9fU1VteHx7zG6DGesN-NvVDTs79j1q4DCHZS980-UryiOlKlLgtDkIBr2niDVO0WZdTg2fnA=w180-h180-l90-rj,,SaWaDiKa,LISA,"8月 27, 2026",154951658,"1 New SaWaDiKa LISA 8月 27, 2026 - 1 154,951,658"
2026-09-20,global,Global,top_songs_weekly,,2,https://yt3.googleusercontent.com/moXpr_lvHpb9m70jTjr-0GE63_VyHivgmyH7UPBJmgwWPHwwmvhxDPPZtdAhCFo7CdzmzIGwBE3cn4VuCQ=w180-h180-l90-rj,,Dai Dai,Shakira / 伯納男孩,,,Dai Dai Shakira & 伯納男孩
2026-09-20,global,Global,top_songs_weekly,,3,https://yt3.googleusercontent.com/naKgO_9vvIczuf7Vq1llQyRAQOOW898kBZN3pio-Bkbfcmdu3Gv14_ivEBZiHAow8VbPEq1bhO0j2DU=w180-h180-l90-rj,,KALYANI (Remix),ARJN / KDS / FIFTY4 / 舒蕾亞·戈沙爾,,,"KALYANI (Remix) ARJN , KDS , FIFTY4 & 舒蕾亞·戈沙爾"
2026-09-20,global,Global,top_songs_weekly,,4,https://yt3.googleusercontent.com/2-hieEVD7f79K918InakgMwDVR7M3RFPpa9BFsdJi7axTA8rrfF2psRUnBk9b8QXmiuswUxif82gxxI=w180-h180-l90-rj,,CLICK,JISOO,"9月 4, 2026",34210819,"4 New CLICK JISOO 9月 4, 2026 - 1 34,210,819"
2026-09-20,global,Global,top_songs_weekly,,5,https://i.ytimg.com/vi/yebNIHKAC4A/default.jpg,https://www.youtube.com/watch?v=yebNIHKAC4A,Golden,HUNTR/X / EJAE / AUDREY NUNA / REI AMI / KPop Demon Hunters Cast,,,"Golden HUNTR/X , EJAE , AUDREY NUNA , REI AMI & KPop Demon Hunters Cast"
2026-09-20,global,Global,top_songs_weekly,,6,https://yt3.googleusercontent.com/GdW-pwzDkHLGvvf0pe_dgTcBYkJ2UFgsW6Zldnxyz-kX3l8I-QrRMow8IooEm7njIEAJauyWfoSV1rM=w180-h180-l90-rj,,BbY WOW,KAROL G / Judeline / rusowsky,,,"BbY WOW KAROL G , Judeline & rusowsky"
2026-09-20,global,Global,top_songs_weekly,,7,https://yt3.googleusercontent.com/WDXRUHOAdSgW_CUGvGFrK4AlHBn-M4-DTkh_oYwAY_NN7tjO1-P-cwPq-xefOMgd-xcN9KRWZCGgnQ=w180-h180-l90-rj,,Yeshanagula,Prabha Bangarigalla / Jangi Reddy / 希厄姆·卡莎拉,,,"Yeshanagula Prabha Bangarigalla , Jangi Reddy & 希厄姆·卡莎拉"
2026-09-20,global,Global,top_songs_weekly,,8,https://yt3.googleusercontent.com/5d51ZlGjNP_Gss3Z3RKP7B98ASQ7pxvp4XI3IAQ3kniFFjgLPDPnR6_K3tYZGoMVvfJYXBtu3awwsTI=w180-h180-l90-rj,,Training Season,Dua Lipa,,,Training Season Dua Lipa
2026-09-20,global,Global,top_songs_weekly,,9,https://yt3.googleusercontent.com/tkuMhE5tJXG04Mh20f8p9UrzEORu8N4CqHHUOsjRfkIe-VF-PeG7RnRPW9oBaR4OGs4xvo_AazFlR1I=w180-h180-l90-rj,,Пешта,Xamdam Sobirov,,,Пешта Xamdam Sobirov
2026-09-20,global,Global,top_songs_weekly,,10,https://yt3.googleusercontent.com/LM6RBLp2-wM0ZMMyBwGu1HwXiPj3OuH87g-Ksmw_avEfoG3-sEn9oYUVfn89MDuQ7vROhAXBkFiBla4A=w180-h180-l90-rj,,Hootie Frutti,KATSEYE,,,Hootie Frutti KATSEYE
2026-09-20,global,Global,top_songs_weekly,,11,https://yt3.googleusercontent.com/whlIw9-DTRE2_pUZm7v6Hmbyr0AQxZrHEL2DeNKnsCOFtUfRhY2QO0OCrCmcQEiqMvqC4Tu0ERjsYyKoJA=w180-h180-l90-rj,,Irumudi Kattu,G.V. Prakash Kumar / Ananthu / Shiva Nirvana / Kalyan Chakravarthy Tripuraneni,,,"Irumudi Kattu G.V. Prakash Kumar , Ananthu , Shiva Nirvana & Kalyan Chakravarthy Tripuraneni"
2026-09-20,global,Global,top_songs_weekly,,12,https://yt3.googleusercontent.com/arS8DgXBdvYdY8ZpN78RSrAjSpXnsU3NX6cAzzEklyiNX6isqmaNJbfP26HjUtNCONp_OoWZAJ_JupBrHw=w180-h180-l90-rj,,Sebebi Yar (Live),Blok3,,,Sebebi Yar (Live) Blok3
2026-09-20,global,Global,top_songs_weekly,,13,https://yt3.googleusercontent.com/LM6RBLp2-wM0ZMMyBwGu1HwXiPj3OuH87g-Ksmw_avEfoG3-sEn9oYUVfn89MDuQ7vROhAXBkFiBla4A=w180-h180-l90-rj,,Animal,KATSEYE,"7月 24, 2026",22940419,"13 6 Animal KATSEYE 7月 24, 2026 7 7 22,940,419"
2026-09-20,global,Global,top_songs_weekly,,14,https://yt3.googleusercontent.com/Arv93jzh4R-cY1yEusDzcPCZzUuSIpHiyggsYeR38hdWXtkKvx9TIyvR3R6G9YYry7kVe349VDwvVcLB=w180-h180-l90-rj,,Parvati,Sadhu Tiwari,,,Parvati Sadhu Tiwari
2026-09-20,global,Global,top_songs_weekly,,15,https://yt3.googleusercontent.com/7_06KmE85Uk8mngpR0_lw_zf9qqmsN9rW1xTF57d9DegptGKJ9Qw_r6Xdi26OnXy7NxdiWbPqusEQ2W2xA=w180-h180-l90-rj,,Barsaat,Banjaare / Roni,,,Barsaat Banjaare & Roni
2026-09-20,global,Global,top_songs_weekly,,16,https://yt3.googleusercontent.com/whlIw9-DTRE2_pUZm7v6Hmbyr0AQxZrHEL2DeNKnsCOFtUfRhY2QO0OCrCmcQEiqMvqC4Tu0ERjsYyKoJA=w180-h180-l90-rj,,Mallepoola Pallaki,G.V. Prakash Kumar / Dappu Srinu,,,Mallepoola Pallaki G.V. Prakash Kumar & Dappu Srinu
2026-09-20,global,Global,top_songs_weekly,,17,https://yt3.googleusercontent.com/7Zsektrtwnf2UlL5CWGtSxi8JDfT8h4me73j31Mk-bDe5qbfUz7dtt1MUy-QlwkaGBWaIXucHF-r2KiCUQ=w180-h180-l90-rj,,Shararat,沙赫瓦特·薩赫迪夫 / Madhubanti Bagchi / 雅斯文·桑德拉斯,,,"Shararat 沙赫瓦特·薩赫迪夫 , Madhubanti Bagchi & 雅斯文·桑德拉斯"
2026-09-20,global,Global,top_songs_weekly,,18,https://yt3.googleusercontent.com/wXkXjlcs3VQ09JqQaLbmd-XAwvoZ0Kxsy5h3jbA2hGyAaw_XMWMzVxze2CWrYFfQRAwnktCoev7-uJaz=w180-h180-l90-rj,,The One That Got Away,Katy Perry,,,The One That Got Away Katy Perry
2026-09-20,global,Global,top_songs_weekly,,19,https://yt3.googleusercontent.com/DjjYqCa8cFL9GWy8JudDZk-S2TU4ou97LlPEF8dAv1rbZV0VzBgB_pKIneinOWMGAMVunUAypQpm4rg=w180-h180-l90-rj,,Tera Mera Rishta,米通 / Pritam / Mustafa Zahid / Sayeed Quadri / Saaj Bhatt / Subodhh Sharma,,,"Tera Mera Rishta 米通 , Pritam , Mustafa Zahid , Sayeed Quadri , Saaj Bhatt & Subodhh Sharma"
